Destination-ip: 167840257	loss: 0.550606
Destination-ip: 167840769	loss: 0.535482
Destination-ip: 167838465	loss: 0.544417
Destination-ip: 167840513	loss: 0.538744
Destination-ip: 167838721	loss: 0.545354
