bwresv 10 500 Destination-ip: 167840769	ThroughputRx: 6968.07 kbps	ThroughputRxPps: 0.847284 kpps 0.00297578
bwresv 10 1000 Destination-ip: 167840769	ThroughputRx: 6493.85 kbps	ThroughputRxPps: 0.789622 kpps 0.0705882
bwresv 10 1500 Destination-ip: 167840769	ThroughputRx: 5750.08 kbps	ThroughputRxPps: 0.699183 kpps 0.177093
bwresv 10 2000 Destination-ip: 167840769	ThroughputRx: 5007.5 kbps	ThroughputRxPps: 0.608889 kpps 0.283322
bwresv 10 2500 Destination-ip: 167840769	ThroughputRx: 4278.33 kbps	ThroughputRxPps: 0.520225 kpps 0.387682
bwresv 10 3000 Destination-ip: 167840769	ThroughputRx: 3519.18 kbps	ThroughputRxPps: 0.427916 kpps 0.496332
bwresv 10 3500 Destination-ip: 167840769	ThroughputRx: 2785.66 kbps	ThroughputRxPps: 0.338723 kpps 0.601315
bwresv 10 4000 Destination-ip: 167840769	ThroughputRx: 2032.81 kbps	ThroughputRxPps: 0.24718 kpps 0.709066
bwresv 10 4500 Destination-ip: 167840769	ThroughputRx: 1292.62 kbps	ThroughputRxPps: 0.157177 kpps 0.815017
bwresv 10 5000 Destination-ip: 167840769	ThroughputRx: 706.744 kbps	ThroughputRxPps: 0.0859368 kpps 0.898824
bwresv 10 5500 Destination-ip: 167840769	ThroughputRx: 524.76 kbps	ThroughputRxPps: 0.0638083 kpps 0.924844
bwresv 10 6000 Destination-ip: 167840769	ThroughputRx: 509.107 kbps	ThroughputRxPps: 0.061905 kpps 0.927128
bwresv 10 6500 Destination-ip: 167840769	ThroughputRx: 507.955 kbps	ThroughputRxPps: 0.061765 kpps 0.927266
bwresv 10 7000 Destination-ip: 167840769	ThroughputRx: 508.439 kbps	ThroughputRxPps: 0.0618237 kpps 0.927197
bwresv 10 7500 Destination-ip: 167840769	ThroughputRx: 508.192 kbps	ThroughputRxPps: 0.0617938 kpps 0.927197
bwresv 10 8000 Destination-ip: 167840769	ThroughputRx: 508.629 kbps	ThroughputRxPps: 0.061847 kpps 0.927128
bwresv 10 8500 Destination-ip: 167840769	ThroughputRx: 509.128 kbps	ThroughputRxPps: 0.0619076 kpps 0.927059
