
Flow-id: 1	ThroughputTx: 7984.95 kbps
Flow-id: 2	ThroughputTx: 7984.95 kbps
Flow-id: 3	ThroughputTx: 998.542 kbps
Flow-id: 4	ThroughputTx: 998.542 kbps
Flow-id: 5	ThroughputTx: 998.542 kbps
