1p	1.00318
1p	1.00385
1p	1.00395
1p	1.00451
1p	1.0046
1p	1.00523
1p	1.00559
1p	1.00567
1p	1.00582
1p	1.00628
1p	1.00641
1p	1.00658
1p	1.007
1p	1.00717
1p	1.00733
1p	1.00765
1p	1.00793
1p	1.00823
1p	1.00896
1p	1.00905
1p	1.00944
1p	1.00955
1p	1.01003
1p	1.01039
1p	1.01098
1p	1.01106
1p	1.01159
1p	1.01182
1p	1.01334
1p	1.01347
1p	1.01404
1p	1.01412
1p	1.01463
1p	1.01471
1p	1.01499
1p	1.01636
1p	1.01695
1p	1.01797
1p	1.01828
1p	1.01856
1p	1.01967
1p	1.01975
1p	1.01993
1p	1.02026
1p	1.02049
1p	1.02139
1p	1.02179
1p	1.02214
1p	1.02238
1p	1.02354
1p	1.02413
1p	1.02421
1p	1.02548
1p	1.02579
1p	1.02587
1p	1.02607
1p	1.02637
1p	1.02672
1p	1.02739
1p	1.02749
1p	1.02793
1p	1.02802
1p	1.02836
1p	1.02852
1p	1.02914
1p	1.03043
1p	1.03073
1p	1.03102
1p	1.03137
1p	1.03162
1p	1.03221
1p	1.03238
1p	1.03295
1p	1.03303
1p	1.03354
1p	1.03441
1p	1.03472
1p	1.035
1p	1.03531
1p	1.03598
1p	1.0362
1p	1.03657
1p	1.03774
1p	1.03785
1p	1.03833
1p	1.03841
1p	1.03898
1p	1.03941
1p	1.03957
1p	1.03999
1p	1.04008
1p	1.04074
1p	1.04084
1p	1.04133
1p	1.04143
1p	1.04203
1p	1.04248
1p	1.04261
1p	1.0427
1p	1.04307
1p	1.04426
1p	1.04434
1p	1.04473
1p	1.04489
1p	1.04528
1p	1.04536
1p	1.04606
1p	1.04614
1p	1.04647
1p	1.04664
1p	1.04673
1p	1.04693
1p	1.04704
1p	1.04795
1p	1.04812
1p	1.04854
1p	1.04869
1p	1.04898
1p	1.04956
1p	1.05052
1p	1.05111
1p	1.05125
1p	1.05165
1p	1.05285
1p	1.05293
1p	1.05302
1p	1.0533
1p	1.05344
1p	1.05365
1p	1.05424
1p	1.05458
1p	1.05514
1p	1.05566
1p	1.0559
1p	1.05625
1p	1.05649
1p	1.05679
1p	1.05793
1p	1.05804
1p	1.05831
1p	1.05852
1p	1.0589
1p	1.05969
1p	1.05978
1p	1.05992
1p	1.06036
1p	1.06051
1p	1.06121
1p	1.06141
1p	1.062
1p	1.06208
1p	1.06217
1p	1.0624
1p	1.06286
1p	1.06294
1p	1.06302
1p	1.06351
1p	1.06366
1p	1.06375
1p	1.0652
1p	1.06579
1p	1.066
1p	1.06613
1p	1.06625
1p	1.06684
1p	1.06765
1p	1.06777
1p	1.06854
1p	1.06913
1p	1.06928
1p	1.06954
1p	1.06985
1p	1.07013
1p	1.0703
1p	1.07043
1p	1.07093
1p	1.07145
1p	1.07172
1p	1.07195
1p	1.07204
1p	1.07231
1p	1.07297
1p	1.07313
1p	1.07355
1p	1.07382
1p	1.07437
1p	1.07478
1p	1.07496
1p	1.07546
1p	1.07574
1p	1.07633
1p	1.07693
1p	1.07705
1p	1.07721
1p	1.07752
1p	1.07764
1p	1.07816
1p	1.07863
1p	1.07886
1p	1.07902
1p	1.07921
1p	1.07932
1p	1.07961
1p	1.07981
1p	1.08002
1p	1.08061
1p	1.08097
1p	1.08132
1p	1.08191
1p	1.08231
1p	1.0829
1p	1.08358
1p	1.08384
1p	1.08417
1p	1.08487
1p	1.08503
1p	1.08527
1p	1.08549
1p	1.08557
1p	1.08565
1p	1.08607
1p	1.08652
1p	1.0869
1p	1.08698
1p	1.08749
1p	1.08786
1p	1.08841
1p	1.08849
1p	1.08865
1p	1.08921
1p	1.08942
1p	1.0898
1p	1.09001
1p	1.09009
1p	1.09017
1p	1.0903
1p	1.09131
1p	1.09147
1p	1.09168
1p	1.0919
1p	1.09206
1p	1.09285
1p	1.09293
1p	1.09344
1p	1.09352
1p	1.0941
1p	1.09431
1p	1.09489
1p	1.09498
1p	1.09556
1p	1.09575
1p	1.09621
1p	1.09647
1p	1.09655
1p	1.0968
1p	1.09706
1p	1.09739
1p	1.09817
1p	1.09876
1p	1.09904
1p	1.09918
1p	1.09935
1p	1.09944
1p	1.09996
1p	1.10066
1p	1.10083
1p	1.10135
1p	1.1015
1p	1.10194
1p	1.1023
1p	1.10254
1p	1.10313
1p	1.10321
1p	1.1033
1p	1.10385
1p	1.10595
1p	1.10603
1p	1.10611
1p	1.10653
1p	1.10736
1p	1.1076
1p	1.10768
1p	1.10795
1p	1.10818
1p	1.10864
1p	1.10877
1p	1.10907
1p	1.10966
1p	1.11029
1p	1.11066
1p	1.11125
1p	1.11138
1p	1.11197
1p	1.11308
1p	1.11368
1p	1.11408
1p	1.11427
1p	1.11467
1p	1.11476
1p	1.11503
1p	1.1153
1p	1.11586
1p	1.11595
1p	1.11645
1p	1.11668
1p	1.11708
1p	1.11734
1p	1.11792
1p	1.11873
1p	1.11932
1p	1.11991
1p	1.12058
1p	1.1207
1p	1.12106
1p	1.12117
1p	1.12165
1p	1.12226
1p	1.12235
1p	1.12244
1p	1.12285
1p	1.12303
1p	1.12449
1p	1.12534
1p	1.12588
1p	1.12596
1p	1.12614
1p	1.12647
1p	1.1271
1p	1.12723
1p	1.12782
1p	1.12817
1p	1.12875
1p	1.12906
1p	1.12982
1p	1.1299
1p	1.13046
1p	1.13066
1p	1.13074
1p	1.13125
1p	1.13164
1p	1.13213
1p	1.13222
1p	1.13272
1p	1.13367
1p	1.13417
1p	1.1343
1p	1.13475
1p	1.13489
1p	1.13497
1p	1.13532
1p	1.13659
1p	1.13681
1p	1.1374
1p	1.13748
1p	1.13894
1p	1.13907
1p	1.13928
1p	1.13953
1p	1.13987
1p	1.14142
1p	1.1416
1p	1.14182
1p	1.14201
1p	1.14236
1p	1.14244
1p	1.14269
1p	1.14297
1p	1.14325
1p	1.14333
1p	1.14397
1p	1.14405
1p	1.14415
1p	1.14456
1p	1.14464
1p	1.14474
0p	1.14496
1p	1.14545
0p	1.14547
1p	1.14578
0p	1.14599
1p	1.14604
1p	1.1465
1p	1.14702
2p	1.14753
3p	1.14805
3p	1.14856
2p	1.14908
2p	1.14959
3p	1.15011
4p	1.15062
3p	1.15114
2p	1.15165
2p	1.15217
1p	1.15268
3p	1.1532
4p	1.15371
3p	1.15423
4p	1.15474
5p	1.15526
5p	1.15577
5p	1.15629
6p	1.1568
7p	1.15732
8p	1.15783
7p	1.15835
7p	1.15886
9p	1.15938
9p	1.15989
11p	1.16041
12p	1.16092
12p	1.16144
13p	1.16195
15p	1.16247
15p	1.16298
15p	1.1635
16p	1.16401
17p	1.16453
17p	1.16504
16p	1.16556
16p	1.16607
16p	1.16659
16p	1.1671
16p	1.16762
18p	1.16813
17p	1.16865
17p	1.16916
20p	1.16968
20p	1.17019
19p	1.17071
21p	1.17122
20p	1.17174
20p	1.17225
19p	1.17277
19p	1.17328
18p	1.1738
17p	1.17431
17p	1.17483
19p	1.17534
19p	1.17586
18p	1.17637
19p	1.17689
