
Flow-id: 1	ThroughputRx: 6490.49 kbps
Flow-id: 2	ThroughputRx: 6490.49 kbps
Flow-id: 3	ThroughputRx: 997.212 kbps
Flow-id: 4	ThroughputRx: 997.212 kbps
Flow-id: 5	ThroughputRx: 997.212 kbps
