Destination-ip: 167838465	loss: 0.170311
Destination-ip: 167840769	loss: 0.907128
Destination-ip: 167838721	loss: 0.177207
Destination-ip: 167840257	loss: 0.184111
Destination-ip: 167840513	loss: 0.9065
