Destination-ip: 167840769	meandelay: 0.0540444 sec	meanJitter: 0.00141453 sec
Destination-ip: 167838465	meandelay: 0.0548443 sec	meanJitter: 0.000556919 sec
Destination-ip: 167838721	meandelay: 0.0548642 sec	meanJitter: 0.000547028 sec
Destination-ip: 167840257	meandelay: 0.0548262 sec	meanJitter: 0.000552177 sec
Destination-ip: 167840513	meandelay: 0.054179 sec	meanJitter: 0.00139731 sec
Destination-ip: All	meanTotaldelay: 0.0547978 sec	meanTotalJitter: 0.000606887 sec
