Destination-ip: 167840257	loss: 0.58939
Destination-ip: 167838465	loss: 0.599932
Destination-ip: 167840769	loss: 0.597875
Destination-ip: 167840513	loss: 0.590217
Destination-ip: 167838721	loss: 0.596458
