
Flow-id: 1	ThroughputRx: 7686.69 kbps
Flow-id: 2	ThroughputRx: 7686.69 kbps
Flow-id: 3	ThroughputRx: 299.136 kbps
Flow-id: 4	ThroughputRx: 199.593 kbps
Flow-id: 5	ThroughputRx: 100.049 kbps
