Destination-ip: 167840769	loss: 0.165052
Destination-ip: 167840513	loss: 0.160803
Destination-ip: 167838465	loss: 0.182287
Destination-ip: 167838721	loss: 0.187485
Destination-ip: 167840257	loss: 0.196424
