Destination-ip: 167838465	loss: 0.367164
Destination-ip: 167838721	loss: 0.373587
Destination-ip: 167840769	loss: 0.92699
Destination-ip: 167840257	loss: 0.375424
Destination-ip: 167840513	loss: 0.926496
