Destination-ip: 167840769	ThroughputRx: 5007.5 kbps	ThroughputRxPps: 0.608889 kpps
Destination-ip: 167840513	ThroughputRx: 5003.98 kbps	ThroughputRxPps: 0.608461 kpps
Destination-ip: 167838465	ThroughputRx: 1971.27 kbps	ThroughputRxPps: 0.239697 kpps
Destination-ip: 167838721	ThroughputRx: 1987.47 kbps	ThroughputRxPps: 0.241667 kpps
Destination-ip: 167840257	ThroughputRx: 2002.71 kbps	ThroughputRxPps: 0.24352 kpps
