Destination-ip: 167840257	loss: 0.571705
Destination-ip: 167838465	loss: 0.575059
Destination-ip: 167840769	loss: 0.579499
Destination-ip: 167840513	loss: 0.589387
Destination-ip: 167838721	loss: 0.58238
