Destination-ip: 167840769	loss: 0.798131
Destination-ip: 167838465	loss: 0.0196442
Destination-ip: 167840513	loss: 0.796767
Destination-ip: 167838721	loss: 0.0168259
Destination-ip: 167840257	loss: 0.0189935
