Destination-ip: 167838465	loss: 0.214036
Destination-ip: 167840769	loss: 0.92519
Destination-ip: 167838721	loss: 0.224951
Destination-ip: 167840257	loss: 0.22955
Destination-ip: 167840513	loss: 0.924685
