Destination-ip: 167840769	ThroughputRx: 6513.25 kbps	ThroughputRxPps: 0.79198 kpps
Destination-ip: 167840513	ThroughputRx: 6509.98 kbps	ThroughputRxPps: 0.791583 kpps
Destination-ip: 167838465	ThroughputRx: 979.767 kbps	ThroughputRxPps: 0.119135 kpps
Destination-ip: 167838721	ThroughputRx: 992.531 kbps	ThroughputRxPps: 0.120687 kpps
Destination-ip: 167840257	ThroughputRx: 975.366 kbps	ThroughputRxPps: 0.1186 kpps
