bwresv 1 500 Destination-ip: 167840513	ThroughputTx: 6944.39 kbps 0.105414
bwresv 1 1000 Destination-ip: 167840513	ThroughputTx: 6944.39 kbps 0.171462
bwresv 1 1500 Destination-ip: 167840513	ThroughputTx: 6944.39 kbps 0.242319
bwresv 1 2000 Destination-ip: 167840513	ThroughputTx: 6944.39 kbps 0.322999
bwresv 1 2500 Destination-ip: 167840513	ThroughputTx: 6944.39 kbps 0.413711
bwresv 1 3000 Destination-ip: 167840513	ThroughputTx: 6944.39 kbps 0.512088
bwresv 1 3500 Destination-ip: 167840513	ThroughputTx: 6944.39 kbps 0.606006
bwresv 1 4000 Destination-ip: 167840513	ThroughputTx: 6944.39 kbps 0.684247
bwresv 1 4500 Destination-ip: 167840513	ThroughputTx: 6944.39 kbps 0.739497
bwresv 1 5000 Destination-ip: 167840513	ThroughputTx: 6944.39 kbps 0.782066
bwresv 1 5500 Destination-ip: 167840513	ThroughputTx: 6944.39 kbps 0.815648
bwresv 1 6000 Destination-ip: 167840513	ThroughputTx: 6944.39 kbps 0.838361
bwresv 1 6500 Destination-ip: 167840513	ThroughputTx: 6944.39 kbps 0.856894
bwresv 1 7000 Destination-ip: 167840513	ThroughputTx: 6944.39 kbps 0.869853
bwresv 1 7500 Destination-ip: 167840513	ThroughputTx: 6944.39 kbps 0.880234
bwresv 1 8000 Destination-ip: 167840513	ThroughputTx: 6944.39 kbps 0.889779
bwresv 1 8500 Destination-ip: 167840513	ThroughputTx: 6944.39 kbps 0.896398
