Destination-ip: 167840769	meandelay: 0.0137493 sec	meanJitter: 0.000779074 sec
Destination-ip: 167838465	meandelay: 0.0145427 sec	meanJitter: 0.000524928 sec
Destination-ip: 167840513	meandelay: 0.0138206 sec	meanJitter: 0.00079044 sec
Destination-ip: 167838721	meandelay: 0.0145305 sec	meanJitter: 0.000519085 sec
Destination-ip: 167840257	meandelay: 0.0145295 sec	meanJitter: 0.00052077 sec
Destination-ip: All	meanTotaldelay: 0.0144099 sec	meanTotalJitter: 0.000565227 sec
