Destination-ip: 167840769	meandelay: 0.0424364 sec	meanJitter: 0.000460993 sec
Destination-ip: 167840513	meandelay: 0.0424223 sec	meanJitter: 0.000472499 sec
Destination-ip: 167838465	meandelay: 0.0428146 sec	meanJitter: 0.00104186 sec
Destination-ip: 167838721	meandelay: 0.0426847 sec	meanJitter: 0.00102875 sec
Destination-ip: 167840257	meandelay: 0.042704 sec	meanJitter: 0.00103925 sec
Destination-ip: All	meanTotaldelay: 0.0424865 sec	meanTotalJitter: 0.000573633 sec
