Destination-ip: 167838465	loss: 0.331848
Destination-ip: 167840769	loss: 0.915017
Destination-ip: 167838721	loss: 0.338891
Destination-ip: 167840257	loss: 0.340481
Destination-ip: 167840513	loss: 0.914443
