Destination-ip: 167840769	loss: 0.254988
Destination-ip: 167840513	loss: 0.256953
Destination-ip: 167840257	loss: 0.258783
Destination-ip: 167838465	loss: 0.265922
Destination-ip: 167838721	loss: 0.251022
