Destination-ip: 167840769	meandelay: 0.0257241 sec	meanJitter: 0.000474626 sec
Destination-ip: 167840513	meandelay: 0.0257423 sec	meanJitter: 0.000489096 sec
Destination-ip: 167838465	meandelay: 0.0259959 sec	meanJitter: 0.000815406 sec
Destination-ip: 167838721	meandelay: 0.0259381 sec	meanJitter: 0.000811546 sec
Destination-ip: 167840257	meandelay: 0.0259278 sec	meanJitter: 0.000781787 sec
Destination-ip: All	meanTotaldelay: 0.0257951 sec	meanTotalJitter: 0.000571841 sec
