
Flow-id: 1	ThroughputTx: 7984.95 kbps
Flow-id: 2	ThroughputTx: 7984.95 kbps
Flow-id: 3	ThroughputTx: 299.903 kbps
Flow-id: 4	ThroughputTx: 200.097 kbps
Flow-id: 5	ThroughputTx: 100.292 kbps
