Destination-ip: 167838465	loss: 0.21753
Destination-ip: 167840769	loss: 0.886713
Destination-ip: 167838721	loss: 0.233114
Destination-ip: 167840257	loss: 0.233495
Destination-ip: 167840513	loss: 0.886644
