1	1.00304
0	1.00304
1	1.00319
1	1.00331
0	1.00356
1	1.00397
1	1.00407
1	1.00413
1	1.00459
1	1.0051
3	1.00562
5	1.00613
7	1.00665
9	1.00716
9	1.00768
9	1.00819
11	1.00871
13	1.00922
16	1.00974
18	1.01025
20	1.01077
24	1.01128
25	1.0118
26	1.01231
28	1.01283
30	1.01334
33	1.01386
35	1.01437
38	1.01489
38	1.0154
38	1.01592
40	1.01643
41	1.01695
43	1.01746
46	1.01798
47	1.01849
49	1.01901
51	1.01952
52	1.02004
53	1.02055
53	1.02107
53	1.02158
54	1.0221
55	1.02261
56	1.02313
57	1.02364
58	1.02416
60	1.02467
62	1.02519
62	1.0257
62	1.02622
62	1.02673
62	1.02725
62	1.02776
65	1.02828
67	1.02879
68	1.02931
70	1.02982
72	1.03034
72	1.03085
73	1.03137
75	1.03188
77	1.0324
78	1.03291
78	1.03343
80	1.03394
83	1.03446
85	1.03497
87	1.03549
87	1.036
89	1.03652
91	1.03703
91	1.03755
93	1.03806
96	1.03858
97	1.03909
98	1.03961
100	1.04012
102	1.04064
102	1.04115
105	1.04167
108	1.04218
107	1.0427
106	1.04321
109	1.04373
112	1.04424
112	1.04476
113	1.04527
114	1.04579
115	1.0463
115	1.04682
115	1.04733
116	1.04785
116	1.04836
116	1.04888
119	1.04939
122	1.04991
124	1.05042
125	1.05094
127	1.05145
128	1.05197
130	1.05248
134	1.053
136	1.05351
138	1.05403
140	1.05454
142	1.05506
142	1.05557
144	1.05609
146	1.0566
147	1.05712
149	1.05763
150	1.05815
151	1.05866
151	1.05918
153	1.05969
154	1.06021
155	1.06072
156	1.06124
157	1.06175
157	1.06227
159	1.06278
162	1.0633
162	1.06381
162	1.06433
163	1.06484
164	1.06536
165	1.06587
167	1.06639
167	1.0669
168	1.06742
169	1.06793
171	1.06845
172	1.06896
172	1.06948
173	1.06999
175	1.07051
178	1.07102
181	1.07154
184	1.07205
185	1.07257
185	1.07308
185	1.0736
185	1.07411
187	1.07463
189	1.07514
191	1.07566
192	1.07617
192	1.07669
193	1.0772
194	1.07772
195	1.07823
196	1.07875
197	1.07926
198	1.07978
197	1.08029
199	1.08081
200	1.08132
201	1.08184
203	1.08235
205	1.08287
205	1.08338
206	1.0839
206	1.08441
208	1.08493
210	1.08544
212	1.08596
215	1.08647
215	1.08699
215	1.0875
216	1.08802
217	1.08853
218	1.08905
222	1.08956
226	1.09008
227	1.09059
228	1.09111
230	1.09162
233	1.09214
235	1.09265
237	1.09317
238	1.09368
238	1.0942
239	1.09471
240	1.09523
240	1.09574
241	1.09626
242	1.09677
243	1.09729
244	1.0978
246	1.09832
249	1.09883
249	1.09935
250	1.09986
251	1.10038
251	1.10089
252	1.10141
252	1.10192
253	1.10244
255	1.10295
256	1.10347
257	1.10398
259	1.1045
262	1.10501
263	1.10553
263	1.10604
265	1.10656
266	1.10707
267	1.10759
269	1.1081
269	1.10862
271	1.10913
274	1.10965
277	1.11016
279	1.11068
280	1.11119
282	1.11171
283	1.11222
286	1.11274
287	1.11325
287	1.11377
289	1.11428
290	1.1148
291	1.11531
294	1.11583
296	1.11634
297	1.11686
299	1.11737
299	1.11789
299	1.1184
300	1.11892
301	1.11943
302	1.11995
303	1.12046
305	1.12098
304	1.12149
304	1.12201
306	1.12252
307	1.12304
309	1.12355
312	1.12407
312	1.12458
314	1.1251
316	1.12561
316	1.12613
316	1.12664
316	1.12716
317	1.12767
318	1.12819
318	1.1287
319	1.12922
321	1.12973
323	1.13025
324	1.13076
325	1.13128
325	1.13179
326	1.13231
327	1.13282
327	1.13334
329	1.13385
331	1.13437
333	1.13488
335	1.1354
337	1.13591
338	1.13643
338	1.13694
340	1.13746
341	1.13797
340	1.13849
342	1.139
345	1.13952
346	1.14003
348	1.14055
350	1.14106
350	1.14158
350	1.14209
351	1.14261
353	1.14312
355	1.14364
356	1.14415
358	1.14467
360	1.14518
360	1.1457
361	1.14621
364	1.14673
365	1.14724
365	1.14776
366	1.14827
367	1.14879
368	1.1493
368	1.14982
369	1.15033
372	1.15085
374	1.15136
374	1.15188
375	1.15239
377	1.15291
378	1.15342
378	1.15394
378	1.15445
377	1.15497
379	1.15548
382	1.156
382	1.15651
382	1.15703
384	1.15754
386	1.15806
387	1.15857
389	1.15909
388	1.1596
388	1.16012
389	1.16063
390	1.16115
393	1.16166
396	1.16218
397	1.16269
398	1.16321
400	1.16372
401	1.16424
402	1.16475
403	1.16527
404	1.16578
405	1.1663
407	1.16681
409	1.16733
410	1.16784
412	1.16836
413	1.16887
413	1.16939
413	1.1699
413	1.17042
415	1.17093
415	1.17145
416	1.17196
416	1.17248
417	1.17299
419	1.17351
420	1.17402
421	1.17454
421	1.17505
423	1.17557
425	1.17608
424	1.1766
426	1.17711
426	1.17763
427	1.17814
428	1.17866
430	1.17917
431	1.17969
431	1.1802
431	1.18072
430	1.18123
430	1.18175
430	1.18226
431	1.18278
432	1.18329
433	1.18381
434	1.18432
434	1.18484
434	1.18535
435	1.18587
437	1.18638
438	1.1869
440	1.18741
441	1.18793
441	1.18844
442	1.18896
441	1.18947
441	1.18999
441	1.1905
441	1.19102
442	1.19153
442	1.19205
442	1.19256
443	1.19308
443	1.19359
444	1.19411
445	1.19462
444	1.19514
443	1.19565
443	1.19617
443	1.19668
444	1.1972
445	1.19771
444	1.19823
444	1.19874
444	1.19926
444	1.19977
444	1.20029
445	1.2008
445	1.20132
444	1.20183
445	1.20235
446	1.20286
446	1.20338
447	1.20389
447	1.20441
447	1.20492
446	1.20544
446	1.20595
447	1.20647
446	1.20698
446	1.2075
447	1.20801
447	1.20853
447	1.20904
448	1.20956
448	1.21007
448	1.21059
448	1.2111
449	1.21162
449	1.21213
449	1.21265
449	1.21316
449	1.21368
450	1.21419
450	1.21471
450	1.21522
451	1.21574
451	1.21625
451	1.21677
452	1.21728
453	1.2178
452	1.21831
452	1.21883
453	1.21934
454	1.21986
454	1.22037
453	1.22089
452	1.2214
451	1.22192
450	1.22243
449	1.22295
448	1.22346
447	1.22398
446	1.22449
445	1.22501
444	1.22552
443	1.22604
442	1.22655
441	1.22707
440	1.22758
439	1.2281
438	1.22861
437	1.22913
436	1.22964
435	1.23016
434	1.23067
433	1.23119
432	1.2317
