Flow-id: 5	ThroughputRx: 998.571 kbps
Flow-id: 4	ThroughputRx: 998.571 kbps
Flow-id: 3	ThroughputRx: 998.571 kbps
Flow-id: 1	ThroughputRx: 753.443 kbps
Flow-id: 2	ThroughputRx: 291.699 kbps

