Destination-ip: 167838465	meandelay: 0.560314 sec	meanJitter: 0.000543368 sec
Destination-ip: 167840769	meandelay: 0.489714 sec	meanJitter: 0.00107968 sec
Destination-ip: 167838721	meandelay: 0.559839 sec	meanJitter: 0.00052617 sec
Destination-ip: 167840257	meandelay: 0.559838 sec	meanJitter: 0.00054766 sec
Destination-ip: 167840513	meandelay: 0.490489 sec	meanJitter: 0.00103231 sec
Destination-ip: All	meanTotaldelay: 0.554472 sec	meanTotalJitter: 0.000579915 sec
