Destination-ip: 167840769	ThroughputRx: 5305.45 kbps	ThroughputRxPps: 0.645118 kpps
Destination-ip: 167840513	ThroughputRx: 5262.89 kbps	ThroughputRxPps: 0.639943 kpps
Destination-ip: 167838465	ThroughputRx: 1794.88 kbps	ThroughputRxPps: 0.218249 kpps
Destination-ip: 167838721	ThroughputRx: 1783.9 kbps	ThroughputRxPps: 0.216914 kpps
Destination-ip: 167840257	ThroughputRx: 1824.18 kbps	ThroughputRxPps: 0.221812 kpps
