Destination-ip: 167840769	loss: 0.0241522
Destination-ip: 167840513	loss: 0.0249425
Destination-ip: 167838465	loss: 0.0305381
Destination-ip: 167838721	loss: 0.0301435
Destination-ip: 167840257	loss: 0.0345835
