Destination-ip: 167840769	ThroughputRx: 5788.88 kbps	ThroughputRxPps: 0.703901 kpps
Destination-ip: 167840513	ThroughputRx: 5784.49 kbps	ThroughputRxPps: 0.703367 kpps
Destination-ip: 167838465	ThroughputRx: 1462.64 kbps	ThroughputRxPps: 0.17785 kpps
Destination-ip: 167838721	ThroughputRx: 1460.66 kbps	ThroughputRxPps: 0.177609 kpps
Destination-ip: 167840257	ThroughputRx: 1475.2 kbps	ThroughputRxPps: 0.179378 kpps
