Destination-ip: 167838465	loss: 0.364647
Destination-ip: 167838721	loss: 0.370974
Destination-ip: 167840769	loss: 0.925052
Destination-ip: 167840257	loss: 0.372819
Destination-ip: 167840513	loss: 0.924615
