Destination-ip: 167840769	meandelay: 0.0807348 sec	meanJitter: 0.000460474 sec
Destination-ip: 167840513	meandelay: 0.0806737 sec	meanJitter: 0.00047147 sec
Destination-ip: 167838465	meandelay: 0.0814197 sec	meanJitter: 0.0010482 sec
Destination-ip: 167838721	meandelay: 0.0813476 sec	meanJitter: 0.00103548 sec
Destination-ip: 167840257	meandelay: 0.0811346 sec	meanJitter: 0.00104329 sec
Destination-ip: All	meanTotaldelay: 0.0808159 sec	meanTotalJitter: 0.000573815 sec
