Destination-ip: 167838465	loss: 0.270346
Destination-ip: 167840769	loss: 0.898062
Destination-ip: 167838721	loss: 0.279539
Destination-ip: 167840257	loss: 0.278886
Destination-ip: 167840513	loss: 0.896259
