Destination-ip: 167840769	ThroughputRx: 6391.38 kbps	ThroughputRxPps: 0.777162 kpps
Destination-ip: 167840513	ThroughputRx: 6346.45 kbps	ThroughputRxPps: 0.771699 kpps
Destination-ip: 167838465	ThroughputRx: 998.557 kbps	ThroughputRxPps: 0.12142 kpps
Destination-ip: 167838721	ThroughputRx: 1011.56 kbps	ThroughputRxPps: 0.123002 kpps
Destination-ip: 167840257	ThroughputRx: 994.078 kbps	ThroughputRxPps: 0.120875 kpps
