Destination-ip: 167840769	meandelay: 0.0882397 sec	meanJitter: 0.000552024 sec
Destination-ip: 167838465	meandelay: 0.0892743 sec	meanJitter: 0.000554954 sec
Destination-ip: 167840513	meandelay: 0.0883819 sec	meanJitter: 0.00057471 sec
Destination-ip: 167838721	meandelay: 0.0892529 sec	meanJitter: 0.000540977 sec
Destination-ip: 167840257	meandelay: 0.0892159 sec	meanJitter: 0.000555868 sec
Destination-ip: All	meanTotaldelay: 0.0889182 sec	meanTotalJitter: 0.000555103 sec
