Destination-ip: 167840769	meandelay: 0.52189 sec	meanJitter: 0.000633979 sec
Destination-ip: 167838465	meandelay: 0.554458 sec	meanJitter: 0.000557911 sec
Destination-ip: 167840513	meandelay: 0.521004 sec	meanJitter: 0.000658664 sec
Destination-ip: 167838721	meandelay: 0.553865 sec	meanJitter: 0.000544875 sec
Destination-ip: 167840257	meandelay: 0.554147 sec	meanJitter: 0.000549816 sec
Destination-ip: All	meanTotaldelay: 0.544975 sec	meanTotalJitter: 0.000577647 sec
