Destination-ip: 167840769	ThroughputRx: 5749.02 kbps	ThroughputRxPps: 0.699053 kpps
Destination-ip: 167840513	ThroughputRx: 5744.54 kbps	ThroughputRxPps: 0.69851 kpps
Destination-ip: 167838465	ThroughputRx: 1489.2 kbps	ThroughputRxPps: 0.18108 kpps
Destination-ip: 167838721	ThroughputRx: 1487.19 kbps	ThroughputRxPps: 0.180835 kpps
Destination-ip: 167840257	ThroughputRx: 1502 kbps	ThroughputRxPps: 0.182636 kpps
