Destination-ip: 167840769	ThroughputRx: 6426.9 kbps	ThroughputRxPps: 0.781481 kpps
Destination-ip: 167840513	ThroughputRx: 6388.75 kbps	ThroughputRxPps: 0.776842 kpps
Destination-ip: 167838465	ThroughputRx: 998.484 kbps	ThroughputRxPps: 0.121411 kpps
Destination-ip: 167838721	ThroughputRx: 1011.52 kbps	ThroughputRxPps: 0.122996 kpps
Destination-ip: 167840257	ThroughputRx: 994.005 kbps	ThroughputRxPps: 0.120866 kpps
