bwresv 20 500 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.000622837
bwresv 20 1000 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.0697578
bwresv 20 1500 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.176747
bwresv 20 2000 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.28263
bwresv 20 2500 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.38699
bwresv 20 3000 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.49564
bwresv 20 3500 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.600623
bwresv 20 4000 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.708374
bwresv 20 4500 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.814671
bwresv 20 5000 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.908512
bwresv 20 5500 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.926436
bwresv 20 6000 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.926505
bwresv 20 6500 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.926574
bwresv 20 7000 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.926505
bwresv 20 7500 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.926505
bwresv 20 8000 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.926436
bwresv 20 8500 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.926367
