1p	1.0031
1p	1.00318
1p	1.00354
1p	1.00362
1p	1.00383
1p	1.00391
1p	1.00399
1p	1.00427
1p	1.00452
1p	1.0046
1p	1.00496
1p	1.00523
1p	1.00582
1p	1.00614
1p	1.00641
1p	1.00658
1p	1.00677
1p	1.00686
1p	1.007
1p	1.00717
1p	1.00746
1p	1.00765
1p	1.00823
1p	1.00883
1p	1.00896
1p	1.00944
1p	1.00952
1p	1.0096
1p	1.00969
1p	1.00977
1p	1.01003
1p	1.01013
1p	1.01039
1p	1.01047
1p	1.01098
1p	1.01106
1p	1.01128
1p	1.01159
1p	1.01196
1p	1.01234
1p	1.01267
1p	1.01303
1p	1.01335
1p	1.01402
1p	1.0141
1p	1.01418
1p	1.01428
1p	1.01463
1p	1.01471
1p	1.01479
1p	1.01497
1p	1.0163
1p	1.01638
1p	1.01695
1p	1.01703
1p	1.01722
1p	1.0179
1p	1.01799
1p	1.01856
1p	1.01897
1p	1.01965
1p	1.01974
1p	1.02008
1p	1.02026
1p	1.02058
1p	1.02076
1p	1.02085
1p	1.02126
1p	1.0215
1p	1.02179
1p	1.02238
1p	1.02256
1p	1.02273
1p	1.02325
1p	1.02333
1p	1.02342
1p	1.02354
1p	1.02395
1p	1.02413
1p	1.02421
1p	1.02487
1p	1.0254
1p	1.02548
1p	1.02579
1p	1.02607
1p	1.02616
1p	1.02637
1p	1.02671
1p	1.02705
1p	1.02713
1p	1.02739
1p	1.02747
1p	1.02774
1p	1.02782
1p	1.02793
1p	1.02802
1p	1.02852
1p	1.02871
1p	1.02879
1p	1.0294
1p	1.02948
1p	1.03008
1p	1.03043
1p	1.03051
1p	1.03076
1p	1.03102
1p	1.03119
1p	1.03162
1p	1.0317
1p	1.03197
1p	1.03221
1p	1.03237
1p	1.03265
1p	1.03295
1p	1.03338
1p	1.03354
1p	1.03378
1p	1.03407
1p	1.03426
1p	1.03441
1p	1.0345
1p	1.03472
1p	1.03495
1p	1.03503
1p	1.03531
1p	1.03598
1p	1.03614
1p	1.03657
1p	1.03665
1p	1.03674
1p	1.03683
1p	1.03726
1p	1.03743
1p	1.03774
1p	1.03805
1p	1.03815
1p	1.03833
1p	1.03872
1p	1.0388
1p	1.03889
1p	1.03898
1p	1.03941
1p	1.03949
1p	1.03957
1p	1.03999
1p	1.04042
1p	1.04074
1p	1.04084
1p	1.04111
1p	1.04133
1p	1.04142
1p	1.04151
1p	1.04179
1p	1.04203
1p	1.04212
1p	1.04248
1p	1.04256
1p	1.04264
1p	1.04272
1p	1.04307
1p	1.04315
1p	1.04323
1p	1.0435
1p	1.04384
1p	1.04419
1p	1.04431
1p	1.04473
1p	1.04489
1p	1.04532
1p	1.0454
1p	1.04548
1p	1.04604
1p	1.04612
1p	1.04621
1p	1.04629
1p	1.04647
1p	1.04664
1p	1.04673
1p	1.04716
1p	1.04795
1p	1.04832
1p	1.04854
1p	1.04898
1p	1.04906
1p	1.04914
1p	1.04956
1p	1.04982
1p	1.04999
1p	1.05052
1p	1.05068
1p	1.05111
1p	1.0515
1p	1.05219
1p	1.05285
1p	1.05308
1p	1.05344
1p	1.05365
1p	1.05377
1p	1.05417
1p	1.05425
0p	1.0546
1p	1.05461
2p	1.05511
2p	1.05563
4p	1.05614
5p	1.05666
5p	1.05717
6p	1.05769
7p	1.0582
9p	1.05872
10p	1.05923
9p	1.05975
11p	1.06026
13p	1.06078
15p	1.06129
16p	1.06181
17p	1.06232
18p	1.06284
19p	1.06335
19p	1.06387
19p	1.06438
19p	1.0649
20p	1.06541
22p	1.06593
23p	1.06644
24p	1.06696
23p	1.06747
24p	1.06799
25p	1.0685
27p	1.06902
28p	1.06953
29p	1.07005
31p	1.07056
30p	1.07108
32p	1.07159
35p	1.07211
37p	1.07262
37p	1.07314
38p	1.07365
38p	1.07417
38p	1.07468
39p	1.0752
39p	1.07571
41p	1.07623
42p	1.07674
45p	1.07726
48p	1.07777
49p	1.07829
51p	1.0788
52p	1.07932
53p	1.07983
53p	1.08035
55p	1.08086
56p	1.08138
56p	1.08189
58p	1.08241
58p	1.08292
58p	1.08344
59p	1.08395
60p	1.08447
60p	1.08498
62p	1.0855
63p	1.08601
63p	1.08653
64p	1.08704
64p	1.08756
67p	1.08807
68p	1.08859
69p	1.0891
71p	1.08962
72p	1.09013
71p	1.09065
71p	1.09116
72p	1.09168
74p	1.09219
73p	1.09271
74p	1.09322
75p	1.09374
74p	1.09425
74p	1.09477
77p	1.09528
79p	1.0958
81p	1.09631
82p	1.09683
83p	1.09734
84p	1.09786
84p	1.09837
84p	1.09889
84p	1.0994
85p	1.09992
87p	1.10043
87p	1.10095
87p	1.10146
88p	1.10198
89p	1.10249
90p	1.10301
92p	1.10352
93p	1.10404
93p	1.10455
95p	1.10507
96p	1.10558
96p	1.1061
96p	1.10661
95p	1.10713
97p	1.10764
99p	1.10816
99p	1.10867
100p	1.10919
100p	1.1097
100p	1.11022
101p	1.11073
100p	1.11125
101p	1.11176
101p	1.11228
102p	1.11279
103p	1.11331
105p	1.11382
106p	1.11434
107p	1.11485
109p	1.11537
110p	1.11588
110p	1.1164
111p	1.11691
112p	1.11743
113p	1.11794
113p	1.11846
113p	1.11897
115p	1.11949
116p	1.12
117p	1.12052
119p	1.12103
122p	1.12155
122p	1.12206
125p	1.12258
127p	1.12309
129p	1.12361
128p	1.12412
128p	1.12464
129p	1.12515
129p	1.12567
132p	1.12618
134p	1.1267
134p	1.12721
135p	1.12773
135p	1.12824
136p	1.12876
136p	1.12927
136p	1.12979
137p	1.1303
138p	1.13082
139p	1.13133
141p	1.13185
142p	1.13236
143p	1.13288
143p	1.13339
143p	1.13391
146p	1.13442
148p	1.13494
147p	1.13545
147p	1.13597
146p	1.13648
148p	1.137
149p	1.13751
151p	1.13803
151p	1.13854
152p	1.13906
154p	1.13957
156p	1.14009
155p	1.1406
156p	1.14112
157p	1.14163
159p	1.14215
160p	1.14266
161p	1.14318
164p	1.14369
166p	1.14421
167p	1.14472
168p	1.14524
169p	1.14575
170p	1.14627
171p	1.14678
172p	1.1473
173p	1.14781
174p	1.14833
175p	1.14884
177p	1.14936
179p	1.14987
182p	1.15039
183p	1.1509
184p	1.15142
184p	1.15193
185p	1.15245
187p	1.15296
189p	1.15348
190p	1.15399
190p	1.15451
191p	1.15502
194p	1.15554
195p	1.15605
196p	1.15657
197p	1.15708
199p	1.1576
200p	1.15811
201p	1.15863
201p	1.15914
204p	1.15966
205p	1.16017
207p	1.16069
206p	1.1612
209p	1.16172
211p	1.16223
212p	1.16275
211p	1.16326
213p	1.16378
215p	1.16429
216p	1.16481
217p	1.16532
217p	1.16584
218p	1.16635
219p	1.16687
219p	1.16738
220p	1.1679
220p	1.16841
221p	1.16893
221p	1.16944
222p	1.16996
222p	1.17047
222p	1.17099
223p	1.1715
225p	1.17202
226p	1.17253
225p	1.17305
224p	1.17356
223p	1.17408
224p	1.17459
226p	1.17511
228p	1.17562
227p	1.17614
226p	1.17665
227p	1.17717
229p	1.17768
229p	1.1782
229p	1.17871
231p	1.17923
232p	1.17974
231p	1.18026
230p	1.18077
231p	1.18129
233p	1.1818
234p	1.18232
235p	1.18283
237p	1.18335
239p	1.18386
240p	1.18438
241p	1.18489
241p	1.18541
241p	1.18592
242p	1.18644
242p	1.18695
242p	1.18747
242p	1.18798
242p	1.1885
243p	1.18901
245p	1.18953
247p	1.19004
248p	1.19056
250p	1.19107
251p	1.19159
250p	1.1921
251p	1.19262
253p	1.19313
254p	1.19365
254p	1.19416
256p	1.19468
259p	1.19519
259p	1.19571
260p	1.19622
261p	1.19674
262p	1.19725
264p	1.19777
263p	1.19828
264p	1.1988
267p	1.19931
269p	1.19983
270p	1.20034
271p	1.20086
270p	1.20137
269p	1.20189
268p	1.2024
267p	1.20292
268p	1.20343
269p	1.20395
270p	1.20446
272p	1.20498
274p	1.20549
275p	1.20601
277p	1.20652
279p	1.20704
282p	1.20755
283p	1.20807
282p	1.20858
281p	1.2091
281p	1.20961
283p	1.21013
284p	1.21064
285p	1.21116
286p	1.21167
288p	1.21219
288p	1.2127
288p	1.21322
289p	1.21373
290p	1.21425
291p	1.21476
292p	1.21528
293p	1.21579
293p	1.21631
293p	1.21682
295p	1.21734
297p	1.21785
299p	1.21837
300p	1.21888
300p	1.2194
301p	1.21991
304p	1.22043
304p	1.22094
304p	1.22146
305p	1.22197
307p	1.22249
307p	1.223
307p	1.22352
309p	1.22403
310p	1.22455
313p	1.22506
313p	1.22558
312p	1.22609
314p	1.22661
316p	1.22712
316p	1.22764
318p	1.22815
319p	1.22867
321p	1.22918
322p	1.2297
322p	1.23021
323p	1.23073
322p	1.23124
322p	1.23176
322p	1.23227
322p	1.23279
323p	1.2333
324p	1.23382
325p	1.23433
325p	1.23485
325p	1.23536
326p	1.23588
325p	1.23639
328p	1.23691
329p	1.23742
330p	1.23794
333p	1.23845
334p	1.23897
335p	1.23948
336p	1.24
336p	1.24051
338p	1.24103
338p	1.24154
339p	1.24206
341p	1.24257
343p	1.24309
343p	1.2436
344p	1.24412
348p	1.24463
349p	1.24515
348p	1.24566
350p	1.24618
352p	1.24669
352p	1.24721
353p	1.24772
355p	1.24824
355p	1.24875
355p	1.24927
357p	1.24978
359p	1.2503
360p	1.25081
362p	1.25133
363p	1.25184
363p	1.25236
364p	1.25287
366p	1.25339
366p	1.2539
365p	1.25442
366p	1.25493
368p	1.25545
370p	1.25596
370p	1.25648
371p	1.25699
372p	1.25751
371p	1.25802
372p	1.25854
374p	1.25905
374p	1.25957
374p	1.26008
374p	1.2606
375p	1.26111
376p	1.26163
377p	1.26214
378p	1.26266
379p	1.26317
379p	1.26369
379p	1.2642
378p	1.26472
378p	1.26523
379p	1.26575
381p	1.26626
382p	1.26678
384p	1.26729
384p	1.26781
385p	1.26832
386p	1.26884
388p	1.26935
389p	1.26987
388p	1.27038
388p	1.2709
390p	1.27141
392p	1.27193
392p	1.27244
393p	1.27296
395p	1.27347
395p	1.27399
397p	1.2745
398p	1.27502
398p	1.27553
400p	1.27605
402p	1.27656
403p	1.27708
403p	1.27759
404p	1.27811
404p	1.27862
406p	1.27914
408p	1.27965
410p	1.28017
411p	1.28068
412p	1.2812
412p	1.28171
412p	1.28223
414p	1.28274
416p	1.28326
415p	1.28377
417p	1.28429
419p	1.2848
420p	1.28532
422p	1.28583
423p	1.28635
423p	1.28686
423p	1.28738
422p	1.28789
424p	1.28841
426p	1.28892
427p	1.28944
426p	1.28995
425p	1.29047
426p	1.29098
427p	1.2915
427p	1.29201
427p	1.29253
428p	1.29304
429p	1.29356
430p	1.29407
431p	1.29459
431p	1.2951
433p	1.29562
435p	1.29613
434p	1.29665
