Destination-ip: 167840769	meandelay: 0.00840575 sec	meanJitter: 0.000399911 sec
Destination-ip: 167840513	meandelay: 0.00840919 sec	meanJitter: 0.00040366 sec
Destination-ip: 167838465	meandelay: 0.00846424 sec	meanJitter: 0.00106071 sec
Destination-ip: 167838721	meandelay: 0.00847489 sec	meanJitter: 0.00106611 sec
Destination-ip: 167840257	meandelay: 0.00845056 sec	meanJitter: 0.00108344 sec
Destination-ip: All	meanTotaldelay: 0.00841289 sec	meanTotalJitter: 0.000466673 sec
