Destination-ip: 167840769	meandelay: 0.0130722 sec	meanJitter: 0.00100454 sec
Destination-ip: 167838465	meandelay: 0.0136559 sec	meanJitter: 0.000548557 sec
Destination-ip: 167838721	meandelay: 0.0136611 sec	meanJitter: 0.000537079 sec
Destination-ip: 167840257	meandelay: 0.0136515 sec	meanJitter: 0.000545356 sec
Destination-ip: 167840513	meandelay: 0.0130694 sec	meanJitter: 0.000980748 sec
Destination-ip: All	meanTotaldelay: 0.0135996 sec	meanTotalJitter: 0.00058706 sec
