Destination-ip: 167840769	loss: 0.7409
Destination-ip: 167838465	loss: 0.0798865
Destination-ip: 167840513	loss: 0.739497
Destination-ip: 167838721	loss: 0.0789188
Destination-ip: 167840257	loss: 0.0829488
