Destination-ip: 167838465	meandelay: 0.211064 sec	meanJitter: 0.000540912 sec
Destination-ip: 167840769	meandelay: 0.200708 sec	meanJitter: 0.00101943 sec
Destination-ip: 167838721	meandelay: 0.211003 sec	meanJitter: 0.000548338 sec
Destination-ip: 167840257	meandelay: 0.210889 sec	meanJitter: 0.00052544 sec
Destination-ip: 167840513	meandelay: 0.201451 sec	meanJitter: 0.00104403 sec
Destination-ip: All	meanTotaldelay: 0.21032 sec	meanTotalJitter: 0.000571376 sec
