Destination-ip: 167838465	loss: 0.357279
Destination-ip: 167838721	loss: 0.363681
Destination-ip: 167840769	loss: 0.916747
Destination-ip: 167840257	loss: 0.365548
Destination-ip: 167840513	loss: 0.916254
