Destination-ip: 167840769	loss: 0.23654
Destination-ip: 167840513	loss: 0.232147
Destination-ip: 167838465	loss: 0.0215898
Destination-ip: 167838721	loss: 0.0243487
Destination-ip: 167840257	loss: 0.0205364
