Destination-ip: 167840769	meandelay: 0.465138 sec	meanJitter: 0.00123918 sec
Destination-ip: 167838465	meandelay: 0.547249 sec	meanJitter: 0.000576365 sec
Destination-ip: 167838721	meandelay: 0.546903 sec	meanJitter: 0.000574823 sec
Destination-ip: 167840513	meandelay: 0.463249 sec	meanJitter: 0.00122985 sec
Destination-ip: 167840257	meandelay: 0.54689 sec	meanJitter: 0.000566149 sec
Destination-ip: All	meanTotaldelay: 0.538346 sec	meanTotalJitter: 0.000641691 sec
