fifo 500 1.0
fifo 1000 637.416600721
fifo 1500 854.67057513
fifo 2000 904.69610085
fifo 2500 926.449239248
fifo 3000 938.392471857
fifo 3500 946.15814008
fifo 4000 951.647093313
fifo 4500 955.8077983
fifo 5000 958.94552917
fifo 5500 961.467559882
fifo 6000 963.458780416
fifo 6500 965.149956025
fifo 7000 966.463662748
fifo 7500 967.71595673
fifo 8000 968.746643213
fifo 8500 969.620844327
