Destination-ip: 167840769	meandelay: 0.332916 sec	meanJitter: 0.00134429 sec
Destination-ip: 167838465	meandelay: 0.38039 sec	meanJitter: 0.000563405 sec
Destination-ip: 167838721	meandelay: 0.380309 sec	meanJitter: 0.000561671 sec
Destination-ip: 167840513	meandelay: 0.333164 sec	meanJitter: 0.00132442 sec
Destination-ip: 167840257	meandelay: 0.380291 sec	meanJitter: 0.000553388 sec
Destination-ip: All	meanTotaldelay: 0.376096 sec	meanTotalJitter: 0.000628817 sec
