1p	1.00318
1p	1.00385
1p	1.00395
1p	1.00454
1p	1.00523
1p	1.00582
1p	1.00614
1p	1.00641
1p	1.00658
1p	1.007
1p	1.00717
1p	1.00765
1p	1.00792
1p	1.008
1p	1.00823
1p	1.00896
1p	1.00907
1p	1.00944
1p	1.00955
1p	1.01003
1p	1.01039
1p	1.01083
1p	1.01098
1p	1.01106
1p	1.01159
1p	1.01182
1p	1.01358
1p	1.01404
1p	1.01412
1p	1.01463
1p	1.01471
1p	1.01636
1p	1.01695
1p	1.01797
1p	1.01831
1p	1.01856
1p	1.01967
1p	1.02026
1p	1.02085
1p	1.02105
1p	1.02179
1p	1.02238
1p	1.02354
1p	1.02362
1p	1.02413
1p	1.02548
1p	1.02579
1p	1.02607
1p	1.02637
1p	1.02739
1p	1.02793
1p	1.02802
1p	1.02852
1p	1.02908
1p	1.03043
1p	1.03102
1p	1.03151
1p	1.03162
1p	1.03183
1p	1.03221
1p	1.03277
1p	1.03295
1p	1.03354
1p	1.03426
1p	1.03441
1p	1.03472
1p	1.035
1p	1.03531
1p	1.03551
1p	1.03598
1p	1.03657
1p	1.03774
1p	1.03833
1p	1.03887
1p	1.03898
1p	1.03941
1p	1.03957
1p	1.03999
1p	1.04074
1p	1.04084
1p	1.04133
1p	1.04143
1p	1.04161
1p	1.04203
1p	1.04248
1p	1.04262
1p	1.04307
1p	1.04315
1p	1.04431
1p	1.04442
1p	1.04473
1p	1.04489
1p	1.04532
1p	1.04588
1p	1.04606
1p	1.04614
1p	1.04664
1p	1.04673
1p	1.04717
1p	1.04795
1p	1.04854
1p	1.04898
1p	1.04956
1p	1.04982
1p	1.05052
1p	1.05089
1p	1.05111
1p	1.05257
1p	1.05285
1p	1.05344
1p	1.05364
1p	1.05372
1p	1.05424
1p	1.05566
1p	1.0559
1p	1.05625
1p	1.05649
1p	1.05793
1p	1.05831
1p	1.05852
1p	1.0589
1p	1.05898
1p	1.05978
1p	1.05992
1p	1.06036
1p	1.06051
1p	1.06141
1p	1.06169
1p	1.062
1p	1.0624
1p	1.06263
1p	1.06292
1p	1.06301
1p	1.06351
1p	1.0652
1p	1.06538
1p	1.06579
1p	1.06625
1p	1.06684
1p	1.06854
1p	1.06913
1p	1.06954
1p	1.06963
1p	1.06985
1p	1.07013
1p	1.07043
1p	1.07145
1p	1.07172
1p	1.07204
1p	1.07231
1p	1.07239
1p	1.07297
1p	1.07355
1p	1.07407
1p	1.07437
1p	1.07496
1p	1.07574
1p	1.07606
1p	1.07633
1p	1.07682
1p	1.07693
1p	1.07701
1p	1.0771
1p	1.07752
1p	1.07764
1p	1.07863
1p	1.07881
1p	1.07902
1p	1.07921
1p	1.07961
1p	1.07976
1p	1.08002
1p	1.08061
1p	1.08132
1p	1.08191
1p	1.08231
1p	1.0829
1p	1.08358
1p	1.08402
1p	1.08417
1p	1.08469
1p	1.08503
1p	1.08549
1p	1.08562
1p	1.08607
1p	1.08676
1p	1.08685
1p	1.08693
1p	1.08743
1p	1.08752
1p	1.08786
1p	1.08845
1p	1.08921
1p	1.08942
1p	1.08957
1p	1.0898
1p	1.09001
1p	1.0905
1p	1.09131
1p	1.09147
1p	1.0919
1p	1.09206
1p	1.09285
1p	1.09293
1p	1.09325
1p	1.09344
1p	1.09352
1p	1.09431
1p	1.09489
1p	1.09498
1p	1.09534
1p	1.09556
1p	1.09621
1p	1.09647
1p	1.0968
1p	1.09706
1p	1.09809
1p	1.09876
1p	1.09935
1p	1.09944
1p	1.09996
1p	1.10062
1p	1.10135
1p	1.10194
1p	1.10202
1p	1.1021
1p	1.10254
1p	1.10313
1p	1.10326
1p	1.10337
1p	1.10385
1p	1.10471
1p	1.10481
1p	1.10595
1p	1.10653
1p	1.10736
1p	1.10795
1p	1.10818
1p	1.10861
1p	1.10877
1p	1.10885
1p	1.10907
1p	1.10966
1p	1.11066
1p	1.11125
1p	1.11135
1p	1.11143
1p	1.11156
1p	1.11197
1p	1.11368
1p	1.11408
1p	1.11416
1p	1.11427
1p	1.11467
1p	1.1153
1p	1.11577
1p	1.11586
1p	1.11595
1p	1.11645
1p	1.11682
1p	1.11734
1p	1.11792
1p	1.11852
1p	1.11932
1p	1.11991
1p	1.12049
1p	1.12058
1p	1.12106
1p	1.12117
1p	1.12163
1p	1.12171
1p	1.12226
1p	1.12244
1p	1.12285
1p	1.12303
1p	1.12324
1p	1.12438
1p	1.12534
1p	1.12588
1p	1.12596
1p	1.12647
1p	1.12723
1p	1.12731
1p	1.12782
1p	1.12887
1p	1.12987
1p	1.13003
1p	1.13046
1p	1.13066
1p	1.13081
1p	1.13125
1p	1.13162
1p	1.1317
1p	1.13213
1p	1.13222
1p	1.13272
1p	1.13356
1p	1.13417
1p	1.1343
1p	1.13475
1p	1.13489
1p	1.13681
1p	1.1374
1p	1.13834
1p	1.13894
1p	1.13928
1p	1.13953
1p	1.13987
1p	1.14005
1p	1.14073
1p	1.14108
1p	1.14142
1p	1.14182
1p	1.14201
1p	1.14241
1p	1.14269
1p	1.1428
1p	1.14328
1p	1.14347
1p	1.14397
1p	1.14415
1p	1.14456
1p	1.14474
1p	1.14545
1p	1.14595
1p	1.14604
1p	1.14613
1p	1.14635
1p	1.14666
1p	1.14733
1p	1.14781
1p	1.14792
1p	1.1484
1p	1.14865
1p	1.14873
1p	1.1491
1p	1.1494
1p	1.1497
1p	1.14999
1p	1.15029
1p	1.1514
1p	1.15272
1p	1.15281
1p	1.15331
1p	1.15339
1p	1.15472
1p	1.15523
1p	1.15531
1p	1.15544
1p	1.15581
1p	1.15649
1p	1.15695
1p	1.15708
1p	1.15754
1p	1.15819
1p	1.15837
1p	1.15896
1p	1.15947
1p	1.15955
1p	1.16001
1p	1.16009
1p	1.1606
1p	1.16092
1p	1.16125
1p	1.1616
1p	1.16183
1p	1.16219
1p	1.16227
1p	1.16268
1p	1.16327
1p	1.16356
1p	1.16367
1p	1.1639
1p	1.16415
1p	1.16423
1p	1.16479
1p	1.16601
1p	1.16636
1p	1.1666
1p	1.16668
1p	1.16741
1p	1.16777
1p	1.168
1p	1.16875
1p	1.16911
1p	1.16934
1p	1.16947
1p	1.17005
1p	1.17051
1p	1.17118
1p	1.17177
1p	1.17461
1p	1.17499
1p	1.17518
1p	1.17526
1p	1.17535
1p	1.17558
1p	1.17686
1p	1.17745
1p	1.17793
1p	1.17801
1p	1.17883
1p	1.17942
1p	1.17967
1p	1.181
1p	1.18159
1p	1.18222
1p	1.18241
1p	1.18258
1p	1.18281
1p	1.18316
1p	1.18375
1p	1.18433
1p	1.18473
1p	1.18532
1p	1.18629
1p	1.18688
1p	1.18706
1p	1.18901
1p	1.1896
1p	1.18981
1p	1.19032
1p	1.19086
1p	1.19145
1p	1.19246
1p	1.19265
1p	1.19305
1p	1.19313
1p	1.19324
1p	1.19374
1p	1.19411
1p	1.19434
1p	1.19469
1p	1.19493
1p	1.19574
1p	1.19633
1p	1.19649
1p	1.19669
1p	1.19728
1p	1.19835
1p	1.19894
