Destination-ip: 167840769	loss: 0.684637
Destination-ip: 167838465	loss: 0.0347248
Destination-ip: 167840513	loss: 0.684247
Destination-ip: 167838721	loss: 0.0336462
Destination-ip: 167840257	loss: 0.0349482
