Destination-ip: 167838465	meandelay: 0.413319 sec	meanJitter: 0.000544392 sec
Destination-ip: 167838721	meandelay: 0.41307 sec	meanJitter: 0.00053178 sec
Destination-ip: 167840769	meandelay: 0.378179 sec	meanJitter: 0.00101741 sec
Destination-ip: 167840257	meandelay: 0.412974 sec	meanJitter: 0.000513805 sec
Destination-ip: 167840513	meandelay: 0.379468 sec	meanJitter: 0.00101087 sec
Destination-ip: All	meanTotaldelay: 0.410682 sec	meanTotalJitter: 0.000564426 sec
