Destination-ip: 167840769	ThroughputRx: 1531.11 kbps	ThroughputRxPps: 0.186175 kpps
Destination-ip: 167838465	ThroughputRx: 4266.81 kbps	ThroughputRxPps: 0.518824 kpps
Destination-ip: 167840513	ThroughputRx: 1536.43 kbps	ThroughputRxPps: 0.186822 kpps
Destination-ip: 167838721	ThroughputRx: 4295.71 kbps	ThroughputRxPps: 0.522338 kpps
Destination-ip: 167840257	ThroughputRx: 4340.61 kbps	ThroughputRxPps: 0.527798 kpps
