Destination-ip: 167838465	loss: 0.484136
Destination-ip: 167840769	loss: 0.47218
Destination-ip: 167838721	loss: 0.485531
Destination-ip: 167840257	loss: 0.482153
Destination-ip: 167840513	loss: 0.481014
