Destination-ip: 167838465	loss: 0.526823
Destination-ip: 167840769	loss: 0.529689
Destination-ip: 167838721	loss: 0.521963
Destination-ip: 167840257	loss: 0.525561
Destination-ip: 167840513	loss: 0.521772
