Destination-ip: 167840769	meandelay: 0.0175397 sec	meanJitter: 0.00117244 sec
Destination-ip: 167838465	meandelay: 0.0180514 sec	meanJitter: 0.000549786 sec
Destination-ip: 167838721	meandelay: 0.0180517 sec	meanJitter: 0.00054406 sec
Destination-ip: 167840257	meandelay: 0.0180498 sec	meanJitter: 0.000543649 sec
Destination-ip: 167840513	meandelay: 0.0175375 sec	meanJitter: 0.00120949 sec
Destination-ip: All	meanTotaldelay: 0.0180111 sec	meanTotalJitter: 0.000595944 sec
