Destination-ip: 167840769	meandelay: 0.47618 sec	meanJitter: 0.00102046 sec
Destination-ip: 167838465	meandelay: 0.560034 sec	meanJitter: 0.000533934 sec
Destination-ip: 167838721	meandelay: 0.559547 sec	meanJitter: 0.000525965 sec
Destination-ip: 167840257	meandelay: 0.559678 sec	meanJitter: 0.000525781 sec
Destination-ip: 167840513	meandelay: 0.476762 sec	meanJitter: 0.00100233 sec
Destination-ip: All	meanTotaldelay: 0.551671 sec	meanTotalJitter: 0.000575387 sec
