Destination-ip: 167840769	meandelay: 0.00798695 sec	meanJitter: 0.000566058 sec
Destination-ip: 167838465	meandelay: 0.00840798 sec	meanJitter: 0.00052052 sec
Destination-ip: 167840513	meandelay: 0.00798599 sec	meanJitter: 0.00056485 sec
Destination-ip: 167838721	meandelay: 0.00840728 sec	meanJitter: 0.00050416 sec
Destination-ip: 167840257	meandelay: 0.00840329 sec	meanJitter: 0.000508912 sec
Destination-ip: All	meanTotaldelay: 0.00829009 sec	meanTotalJitter: 0.000526173 sec
