ared 500 6.46085927807
ared 1000 29.0775995707
ared 1500 39.618139143
ared 2000 42.6866170668
ared 2500 45.1547169811
ared 3000 47.1104470404
ared 3500 48.5205090228
ared 4000 49.5023881499
ared 4500 50.7389372506
ared 5000 52.0750211839
ared 5500 55.2827236202
ared 6000 58.4748284099
ared 6500 59.9657144586
ared 7000 61.842159352
ared 7500 63.036925031
ared 8000 63.2685989169
ared 8500 63.268224836
