Destination-ip: 167840769	loss: 0.709343
Destination-ip: 167838465	loss: 0.000123138
Destination-ip: 167840513	loss: 0.707378
Destination-ip: 167838721	loss: 0.000121907
Destination-ip: 167840257	loss: 0
