Destination-ip: 167840257	loss: 0.559791
Destination-ip: 167838465	loss: 0.568307
Destination-ip: 167840769	loss: 0.559685
Destination-ip: 167840513	loss: 0.56365
Destination-ip: 167838721	loss: 0.557791
