Destination-ip: 167840769	ThroughputRx: 5882.7 kbps	ThroughputRxPps: 0.715309 kpps
Destination-ip: 167840513	ThroughputRx: 5866.19 kbps	ThroughputRxPps: 0.713301 kpps
Destination-ip: 167838465	ThroughputRx: 1400.88 kbps	ThroughputRxPps: 0.170341 kpps
Destination-ip: 167838721	ThroughputRx: 1397.5 kbps	ThroughputRxPps: 0.16993 kpps
Destination-ip: 167840257	ThroughputRx: 1424.51 kbps	ThroughputRxPps: 0.173214 kpps
