Destination-ip: 167840769	meandelay: 0.00956421 sec	meanJitter: 0.000526036 sec
Destination-ip: 167840513	meandelay: 0.00956645 sec	meanJitter: 0.000538488 sec
Destination-ip: 167838465	meandelay: 0.00988362 sec	meanJitter: 0.000566031 sec
Destination-ip: 167838721	meandelay: 0.00987378 sec	meanJitter: 0.000564682 sec
Destination-ip: 167840257	meandelay: 0.0098837 sec	meanJitter: 0.000552517 sec
Destination-ip: All	meanTotaldelay: 0.00974165 sec	meanTotalJitter: 0.000548359 sec
