Destination-ip: 167840769	loss: 0.908512
Destination-ip: 167838465	loss: 0.00700197
Destination-ip: 167838721	loss: 0.0101692
Destination-ip: 167840513	loss: 0.907894
Destination-ip: 167840257	loss: 0.0144397
